Feature_1,Feature_2,Feature_3,Feature_4,Feature_5
36.94649780418017,93.90151728514111,73.38660977016012,60.9019686884448,14.563591888668844
15.513077254565848,4.636718939736122,86.82710650572383,59.115767957150574,69.72959966312025
1.004275007560069,97.72722867651241,83.16635887402184,20.61602386867915,18.640838244663712
17.899830354965964,32.03458612288851,50.82749786177647,42.856012195554285,26.995097361475842
60.70853878438385,11.502342405865026,30.227479162864938,37.664683010023104,46.91970388496349
78.59277185192119,18.682904003218077,50.24936618276526,61.55150406949832,6.776098337363702
60.8674160970232,16.22501306544174,8.774706923887187,94.02724072853452,96.99919106747829
82.86095075932471,29.263394263899748,10.868617791432795,69.30379284054867,43.93194527655608
10.715208534010818,48.440831531334005,3.8551217638293274,88.87740538744963,26.23359412958002
67.1495024950584,32.65553015329787,49.80266390897185,56.649354243992406,21.020767154126812
97.65613788397619,75.89175342975777,93.36892316705081,89.44117865789894,60.28773071596677
92.23568780841225,9.367632566305314,19.33457488141632,4.967741529366528,31.71405993087954
38.627180392786116,26.404942111517897,85.78814011176465,37.71079159407984,28.78888436247907
56.447114293233504,15.174352791001015,80.5416187320403,5.3790406408016915,98.30604057689791
76.60242146565753,17.994424082814824,-1.6387479471562385,82.17482573373077,71.17271956725756
71.04308731100538,75.94807264251938,9.089357962643701,34.5039048442932,11.769064448203352
86.05415328147008,63.18908978029382,31.769618816290425,6.5170457856295805,31.257792418317166
32.70685535696055,73.11939712733759,64.36062448963685,91.817568129609,51.054306888723275
11.043823991572495,67.87604877774137,76.91273843565898,56.41185624354304,78.78091918315756
49.7209051114518,52.51667526128942,44.308669771910644,4.534861157595995,8.714702199330937
1.8665319172858152,63.29847012939864,31.702273889729017,50.424685655331956,91.40496014397338
26.47048325969198,43.86028072862043,76.38791578945343,21.606421344679823,7.51833347960151
28.87375881551347,16.817962237050835,93.70054863918567,83.8415393381473,62.69491853019835
87.7014957981734,83.83869015110722,17.88401982618011,89.4999175120088,52.29846790447591
80.89692087390432,88.37609532653032,33.211665200306086,11.321825030017074,21.314064848504223
43.997866663026215,82.16295770451899,87.47803985554067,-1.0011601428099801,51.55988693142231
43.01150517582134,21.557540192618422,10.151780165365201,33.8496453683081,95.94799443979755
33.94067017440671,51.2191415305603,68.39002919085408,35.777729351043774,96.59757293152654
96.83985867187181,25.000556413352186,48.70713256331787,31.7780273475409,28.52462658181498
4.163483999619394,58.320053474359135,46.686705475546916,3.0448899973342174,27.054515414095487
91.75748096004239,20.468011893065583,16.77063227500791,49.14098159949599,100.41102703752478
22.75747822931455,67.78096924746549,76.13508007649317,25.158215633916257,72.43094071623685
37.31074170056917,64.92574968141592,62.40519620677753,53.960125981503545,6.109862337086133
84.6462769928208,34.900219936581394,16.864561691032222,4.028902936427685,60.40359208355244
67.65713055794207,1.9866817901496707,50.564450386913435,22.034785077384722,64.45631501562497
17.418184211909406,67.5361818221033,38.57011391230716,95.95872563482367,13.223336909693547
32.4057383565226,10.91355348852314,91.25932880665766,85.64886228674763,26.214258806314362
64.88506975459279,80.937233362922,55.772233293923314,50.520265657923154,21.66093703945827
10.34827999522926,86.73909894260468,88.51071345301916,60.50542612189898,33.111300595064414
35.62889110270379,72.67370525954483,93.30727479195906,90.37040103124234,76.58536382772702
62.24601561567249,12.548915991945282,17.640187672608924,90.68196733406458,60.70916919700629
1.326802423051092,7.933667502871374,66.65432110945886,0.5818259165352251,14.602918972737017
54.17429626952758,71.42218148189717,64.98986961998204,25.43360785619226,68.52033964000904
23.08595723485547,30.08154384180118,72.71228208965027,63.67475482154822,85.42712042064382
66.06478511621296,55.65411014591255,5.903725101042582,38.9465356085729,25.99152622044532
22.946861820935105,97.91167176449568,39.7329993359778,88.75828390110905,63.374495913452066
77.88079414780769,51.41665419190838,56.11273892089966,48.555736263653124,20.555024288989966
74.1964548609549,30.63711100553391,3.8380702341335384,63.974724067498215,15.379185766047014
96.20353582372273,97.54055554058452,90.47215716038714,38.52693352811353,1.1083361851308795
95.1434821485782,42.01843917377789,99.66503615113552,97.57206909182251,88.0935423233999
28.617468068920978,39.18753197913132,83.49510944164714,32.87285279478835,18.35860540785092
59.19184692774961,94.34126493682668,70.5969946669611,56.35979933630993,10.534457067604166
60.928411518963216,99.28914765745355,14.311858673425832,51.353881241527425,87.94261306591484
73.63509460483083,69.0369626504229,71.93710117085205,36.255576935927564,30.010980302032642
78.62147401357811,81.57746465384055,87.48315689860738,90.86681834111083,54.233094045706345
