Feature_1,Feature_2,Feature_3,Feature_4,Feature_5
37.4040594879259,94.96936277531915,73.2515004398844,59.888460010175294,15.492543089819952
15.66192954484693,5.904064865780716,86.69656126400346,60.20794829704623,70.73219695120204
2.143629320623622,96.97520114330726,83.44874620598806,21.32332382704674,18.225436700685172
18.512076840580594,30.3735947322291,52.530711752767814,43.418060115490896,29.204232902505048
61.20043379333196,13.922404595143387,29.117637540561656,36.60722881988115,45.52511546175303
78.49457524871907,19.956359127752958,51.5223187461742,59.20059533704387,4.585378197142927
60.843208677509544,17.122081981705595,6.480814420645349,94.94864398638114,96.53700027569809
80.81841631546217,30.616763807872786,9.753428498649928,68.38271842936402,44.0170374004611
12.007288120158279,49.50089588378411,3.464325455630867,91.13017882831565,25.887236131448056
66.2960200958694,31.205750764577676,52.23366238883278,54.77129801176776,18.340345734698715
97.08137862083684,77.41878966198355,93.88453096145172,89.35276122177724,59.972231311409715
92.30605778920724,8.972316362179779,19.701875013157462,4.591803100431726,32.50106390268736
38.888333817915694,27.083268924045168,82.78861738767166,35.61128446775395,28.32886819739549
54.23137814999186,14.192500125019073,80.4274150518592,7.533134942567522,98.60989175613413
77.1508159007553,19.88345344113002,0.7778895649589923,81.68849711194025,70.73939938566036
72.88029932832286,77.16497913282522,7.4233896423320775,35.86486366840864,11.499365226271182
86.22092318778078,62.362693390189975,32.973837417781375,6.293323938920614,31.10119661037806
32.55141161455462,73.07219275776744,63.63044215617549,88.59627421634447,47.35212399749784
12.127073630505446,71.22007018005804,75.9939825103821,56.182275873458316,77.1015903399923
49.38521088828833,52.1952194361679,42.82607139083959,2.5181963914793526,10.762137688973572
3.02979470520216,63.72017529626764,31.39946157725416,50.85255395498192,90.87562706928642
24.824538819594025,41.02962459102562,75.39929865566853,22.827452427361543,7.826812807260983
28.82100524809637,16.14569684007742,93.13011940760178,80.86691326800805,63.281995316987974
87.03488576581937,80.17424653719071,18.813238582898144,89.21381159994827,53.75402608344124
80.64189901906698,89.50132036191242,31.750836092922896,11.244028014419545,22.885810233510323
42.75920957070713,81.92122374715036,86.25644448447596,0.7480260958937711,51.21885000331946
41.67702408684027,22.12450791330652,11.883376921206127,33.790911983783744,94.02798265283208
32.45276351160659,51.8296953938122,70.38452475831755,36.22377940544763,97.28933301335076
96.3830147012257,25.188520667993526,49.77762829050336,29.985207546732838,28.48860432325856
3.7859234329624782,60.926132757655886,50.420540170789046,4.96955515283105,27.831781264849162
90.6344706140006,23.987805327972946,14.468184882258704,48.927688845268364,98.63904563354397
