Feature_1,Feature_2,Feature_3,Feature_4,Feature_5
36.2959962169928,89.88567931364877,77.18097349207893,58.19327923597384,18.557812265158038
14.12324956351535,2.2235477389681444,90.14418649156127,60.377611923644096,76.46798563734144
0.6588806508805989,95.65619431750014,86.2586366066995,24.26916901932475,18.64278788025402
28.346255554767815,29.582541918992717,48.667253452316736,40.18683674246943,28.29869555172651
65.7416144887129,13.390354478764143,33.91262114862023,37.93945967550355,48.85710631078514
79.67910201918177,21.105122235701785,53.681575644679384,57.54133143994701,2.97790063835731
61.803126148637624,22.875746795247224,1.8828996227270114,88.80099686701324,95.7719717987701
83.93227605312734,30.615505174377613,6.259221860193253,68.66058314181485,38.81632973531065
14.090574667100409,48.59036696176774,3.1927546128855493,92.21359661941163,26.49506491213002
64.62844971420486,34.27194612188051,54.397599811698235,49.34817535765517,17.794717538134908
93.71760239536702,73.70910803852519,95.55529502695376,88.22495120076917,59.36168293426928
90.17836870098051,9.959776563651433,21.633326897871612,11.03349347998278,31.990110282831978
34.52247654462167,25.62322210609504,85.4149306793379,33.35739709896801,23.64706817037313
52.014155256960635,12.49232474422832,76.97168943151,8.107493910326394,98.45162681643157
79.59359265212213,18.533988648640474,2.2264060180657452,80.06933046341241,67.29689729933551
71.27165939836094,72.27223310144369,12.769112093357972,36.274072097785265,9.200685281521583
85.17741010071316,54.978420733035584,37.39286216048037,10.365479161245066,31.42085788404651
33.476719090864925,69.15758750302943,60.17083744973976,83.62938581006946,46.73828825887416
15.142530808427967,70.17483483619247,77.12159235222259,59.06422144163032,72.22441596152198
54.9162559125769,55.74524410049321,44.295779989136236,5.314196266017737,13.702371609155653
4.020838228442862,67.92587498505574,30.077617061780305,52.24250273205647,94.72157579635947
16.85562364670986,42.352182341485445,77.72892878963492,17.754492451508916,8.54345124092905
26.594027350297885,17.312547570174154,92.68476734502505,77.97305344893081,66.6693666418467
85.89096394680325,81.1770990719762,22.59914875905588,86.50581636584823,53.958371935483555
79.25803408127624,88.79259105873615,38.26860312090576,12.375520104978515,23.734294284060784
44.28304086442001,83.09225547499672,80.5956177086788,7.585495514685693,46.681621682340634
46.938883112956745,24.064827142139777,12.528873787771696,32.84506221213287,102.1064520445318
34.133761882598805,51.93212636909181,68.69610777598676,34.39751543168814,97.33004081361271
93.4529203992274,27.217182726370655,47.78792348752953,33.102697525014435,31.431811581680623
3.5223876980807027,62.697340087554615,52.15899405146654,0.7608802975645332,33.05972538962202
90.05935745380391,26.04290960694434,16.66035774228078,41.476664753150075,96.59425782681166
26.72663361242821,67.40031211889347,78.22886954188597,24.04085408357552,76.5097802425954
37.12041493725855,67.50285034969937,60.412885344453336,53.19454819903901,7.248778299694715
84.69615775111059,31.242002662525852,17.963308478704512,1.9632150657256515,57.70708776803855
67.7256049924782,-4.405252560763904,44.30401426183457,22.82701534671624,56.20974934524436
16.85721607007493,67.96228252667295,40.299648239636355,91.65694373651766,18.460638722475224
36.65112372471715,6.810470029104366,91.61632275543325,92.31549077064973,23.701267055316958
