Feature_1,Feature_2,Feature_3,Feature_4,Feature_5
34.50018839933562,94.54832633410713,72.33282362671501,60.21486068833174,18.887587757925495
16.294618051238523,8.544321376203435,87.18638427283297,59.481614936748166,71.15517385772544
3.8390880290579528,98.82054781252067,82.66892671199909,21.487094763526915,16.753229841038916
19.16511961003481,31.977578995009665,52.5154426173398,42.52711780985145,29.483044971081753
61.60274850360111,14.030529897053803,29.393179977857766,36.4623694788998,46.60295334993
79.25382358446649,18.984275068691826,50.412853238202565,58.987082469177686,5.381878396104952
60.90254260403466,16.4092619586065,6.766677895253782,94.55774320581105,97.44368976768007
81.17279324671316,30.146098729884926,9.99873017268485,69.7383507107399,43.44561929741376
12.606480466125044,49.44723067066102,3.8658357953839393,90.27747526628247,25.988333593161066
67.360051717815,30.23410062769499,50.677397014456,53.379572369841,17.314783022352515
97.55378606434853,76.107422650246,93.65199881167537,90.10102434607559,60.20665694165711
91.8018645223492,9.040173936947056,19.70543157165209,4.29848793550562,32.32219835767185
41.10315640370516,27.944214081320894,85.35440183270507,35.17836953643843,28.008484371849928
52.9374825505482,13.282855695386692,82.12161122406647,6.933030078135325,100.60797496019619
75.98111466898585,18.818099119343962,0.2109804913368188,81.48239292380424,71.60882167721185
73.351487221285,76.71071941125055,7.27114936689093,35.52750993464256,10.672252217187241
85.42237965095772,63.357696574189205,31.261637557337778,7.973193726047419,30.755237945963987
31.745823596282545,73.70037712450367,65.24096371966843,89.83890669923662,47.72334456555482
13.046288083552007,69.60798114515563,75.5566743202016,55.21654969692478,78.32135672667128
48.99608161751519,53.11868949498146,43.289958778343596,1.6796057382458378,10.20218448935416
4.436736259488151,62.865558477693625,31.560465717828148,50.074527830143836,90.44269520569344
24.883060970917523,40.25542579326549,74.59466690032099,23.166089885939687,6.853253574088122
28.16448773567813,15.183075581698473,92.89185718792599,81.75573959084154,64.8469042873546
86.42014093277798,82.51751848324267,17.65230102789679,90.33944837232563,53.21252773754963
79.87309224653625,88.86437383556493,31.74789979753727,11.585164623801287,23.46338429209899
